FlightNumber,PurposeofFlight,From,To,DepartureTime,ArrivelTime,FlyingHours,Date,PilotID,AircraftID,AccidentNumber
20051202X01926 , Personal , United States ,Cambodia,10:30 AM,7:05 PM,8h 35m, 10/20/2005 ,522048, N37855 , DFW06WA036 
20051122X01864 , Aerial Application , Namibia ,Cambodia,1:00 PM,5:05 PM,4h 5m, 10/20/2005 ,487453, N5213M , LAX06CA038 
20051130X01911 , Instructional , United States ,Cambodia,7:00 AM,11:15 AM,4h 15m, 10/19/2005 ,494452, N9069E , LAX06CA037 
20060111X00053 , Personal , United States ,Cameroon,12:00 PM,5:05 PM,5h 5m, 10/19/2005 ,497313, N53893 , ATL06CA016 
20051206X01933 ,  , United States ,Cameroon,12:00 PM,5:05 PM,5h 5m, 10/19/2005 ,511197, N4714F , SEA06CA017 
20051216X01984 , Personal , United States ,Cameroon,1:00 PM,7:05 PM,6h 5m, 10/19/2005 ,526998, N3024U , CHI06FA032 
20051104X01789 , Personal , United States ,Cameroon,11:00 AM,5:05 PM,6h 5m, 10/19/2005 ,485969, N855NW , CHI06LA036 
20051130X01918 , Personal , United States ,Cameroon,11:00 AM,5:05 PM,6h 5m, 10/19/2005 ,486497, N363PH , LAX06LA036 
20051216X01980 , Personal , United States ,Cameroon,12:00 PM,7:05 PM,7h 5m, 10/19/2005 ,494478, N925G , DEN06LA014 
20051109X01817 ,  , United States ,Cameroon,10:00 AM,5:05 PM,7h 5m, 10/18/2005 ,511421, N88PS , MIA06LA019 
20051101X01772 , Instructional , United States ,Cameroon,10:00 AM,5:05 PM,7h 5m, 10/18/2005 ,527929, N9094P , NYC06CA030 
20051210X01959 , Flight Test , United States ,Cameroon,9:00 AM,5:05 PM,8h 5m, 10/17/2005 ,521498, N77SA , MIA06WA018 
20051118X01860 ,  , United States ,Cameroon,9:00 AM,5:05 PM,8h 5m, 10/17/2005 ,509854, N88432 , DFW06CA029 
20051104X01784 , Personal , United States ,Cameroon,9:00 AM,7:05 PM,10h 5m, 10/17/2005 ,507993, N51623 , LAX06CA033 
20051219X01993 , Personal , United States ,Cameroon,7:00 AM,5:05 PM,10h 5m, 10/17/2005 ,502313, N4550N , ATL06CA015 
20051213X01967 , Personal , Canada ,Cameroon,7:00 AM,5:05 PM,10h 5m, 10/17/2005 ,517312, N4670B , LAX06LA034 
20051203X01927 ,  , United States ,Cameroon,6:50 AM,5:05 PM,10h 15m, 10/16/2005 ,502301, N8103V , LAX06LA032 
20051101X01767 , Instructional , United States ,Cameroon,8:00 PM,9:50 AM,13h 50m, 10/16/2005 ,499846, N5211L , CHI06LA031 
20051203X01929 , Personal , United States ,Canada,8:30 AM,7:05 PM,10h 35m, 10/16/2005 ,486226, N91245 , LAX06CA035 
20051109X01826 , Personal , United States ,Canada,8:20 AM,5:05 PM,8h 45m, 10/16/2005 ,504594, N228X , MIA06CA025 
20051110X01827 ,  , Tanzania ,Canada,7:20 AM,5:05 PM,9h 45m, 10/16/2005 ,506610, N845SH , DEN06LA015 
20051101X01763 , Instructional , United States ,Canada,9:50 AM,7:05 PM,9h 15m, 10/16/2005 ,517237, N11661 , DFW06LA028 
20051128X01896 , Personal , United States ,Canada,8:30 AM,5:05 PM,8h 35m, 10/16/2005 ,495602, N1680Y , ATL06LA014 
20051104X01785 , Instructional , United States ,Canada,6:50 AM,5:05 PM,10h 15m, 10/15/2005 ,512321, N37KT , NYC06CA031 
20051108X01800 , Personal , United States ,Canada,7:20 AM,5:05 PM,9h 45m, 10/15/2005 ,493506, N5104H , LAX06LA030 
20051109X01808 , Unknown , United States ,Canada,1:00 PM,7:05 PM,6h 5m, 10/15/2005 ,513573, N3946R , DFW06CA031 
20051104X01788 , Personal , United States ,Canada,2:20 PM,7:05 PM,4h 45m, 10/15/2005 ,511388, N8164H , DFW06CA030 
20051104X01794 , Personal , United States ,Canada,10:40 AM,7:05 PM,8h 25m, 10/15/2005 ,516303, N777UH , NYC06FA029 
20051128X01897 , Personal , United States ,Canada,1:50 PM,7:05 PM,5h 15m, 10/15/2005 ,497307, N77DN , LAX06FA031 
20051103X01776 , Personal , United States ,Canada,11:50 AM,7:05 PM,7h 15m, 10/15/2005 ,514985, N4366K , CHI06FA030 
20051207X01947 , Personal , United States ,Canada,10:40 AM,5:05 PM,6h 25m, 10/15/2005 ,485907, N337Z , DCA06WA003 
20051109X01821 , Personal , United States ,Canada,10:30 AM,5:05 PM,6h 35m, 10/15/2005 ,510289, N21670 , OPS06IA001 
20051104X01795 ,  , Belize ,Canada,8:30 AM,5:05 PM,8h 35m, 10/15/2005 ,513487, N99746 , DEN06FA013 
20051104X01793 , Personal , United States ,Central African Republic,10:45 AM,7:05 PM,8h 20m, 10/14/2005 ,522496, N11WG , LAX06LA029 
20060228X00246 , Personal , United States ,Central African Republic,9:50 AM,5:05 PM,7h 15m, 10/14/2005 ,503800, N160TX , CHI06FA026 
20051103X01775 , Personal , United States ,Central African Republic,8:25 AM,5:05 PM,8h 40m, 10/14/2005 ,486013, N7077N , CHI06LA027 
20051103X01780 ,  , United States ,Central African Republic,2:10 PM,3:15 PM,1h 5m, 10/14/2005 ,517434, N184MH , NYC06LA028 
20051130X01914 , Personal , United States ,Central African Republic,11:50 AM,12:55 PM,1h 5m, 10/14/2005 ,493813, N734MY , NYC06FA027 
20051128X01899 , Personal , United States ,Chad,7:20 AM,8:25 AM,1h 5m, 10/14/2005 ,503257, N6741S , MIA06WA020 
20051118X01859 , Personal , United States ,Chad,10:30 AM,11:35 AM,1h 5m, 10/14/2005 ,518725, N262T , DCA06WA004 
20051101X01765 ,  , United States ,Chad,1:00 PM,2:05 PM,1h 5m, 10/13/2005 ,497571, N7546T , DEN06CA012 
20051109X01809 , Personal , United States ,Chad,3:05 PM,4:10 PM,1h 5m, 10/13/2005 ,503891, N9285R , LAX06CA026 
20051104X01782 ,  , United States ,Chad,8:25 AM,9:30 AM,1h 5m, 10/13/2005 ,523234, N400KL , ATL06CA013 
20051208X01954 ,  , United States ,Chad,10:45 AM,11:50 AM,1h 5m, 10/12/2005 ,503366, N5333G , ATL06CA118 
20051213X01968 , Personal , United States ,Chad,9:50 AM,10:55 AM,1h 5m, 10/12/2005 ,509936, N9138M , CHI06CA028 
20051109X01815 , Personal , United States ,Chad,7:00 PM,10:25 AM,15h 25m, 10/12/2005 ,498841, N7399Z , DFW06FA021 
20051130X01922 , Instructional , United States ,Chad,6:00 PM,10:25 AM,16h 25m, 10/11/2005 ,490128, N505DF , MIA06LA015 
20051130X01909 , Instructional , United States ,Chad,10:00 AM,5:00 PM,7h 0m, 10/11/2005 ,524319, N4970Y , DFW06CA026 
20051219X01990 , Personal , United States ,Chad,7:30 AM,5:00 PM,9h 30m, 10/11/2005 ,518447, N6159X , DFW06CA022 
20051114X01831 , Personal , United States ,Chad,7:00 AM,5:00 PM,10h 0m, 10/11/2005 ,497671, N7226M , DCA06WA008A 
20051027X01745 , Positioning , United States ,Chile,11:00 AM,3:20 PM,4h 20m, 10/11/2005 ,520731, N93AF , DCA06WA006 
20051028X01752 ,  , United States ,Chile,9:00 AM,5:00 PM,8h 0m, 10/10/2005 ,525506, N6617P , DCA06WA008B 
20051130X01908 , Instructional , United States ,Chile,8:00 AM,5:00 PM,9h 0m, 10/10/2005 ,522091, N2373P , CHI06CA029 
20051104X01781 , Personal , United States ,Chile,8:00 PM,10:25 AM,14h 25m, 10/10/2005 ,495906, N6222V , DFW06CA020 
20051101X01773 , Personal , United States ,Chile,10:00 AM,3:20 PM,5h 20m, 10/09/2005 ,503711, N34329 , DFW06LA027 
20051025X01718 , Personal , United States ,Chile,9:00 AM,3:20 PM,6h 20m, 10/09/2005 ,518806, N40624 , NYC06FA025A 
20051025X01719 , Positioning , United States ,Chile,6:50 AM,5:00 PM,10h 10m, 10/09/2005 ,487636, N6459M , NYC06FA025B 
20051123X01878 , Personal , United States ,Chile,6:50 AM,5:00 PM,10h 10m, 10/09/2005 ,516154, N557TZ , NYC06LA026 
20051116X01843 , Personal , United States ,Chile,7:30 AM,3:20 PM,7h 50m, 10/09/2005 ,522087, N90914 , ATL06CA012 
20051118X01861 , Personal , United States ,Chile,6:30 AM,3:20 PM,8h 50m, 10/09/2005 ,487131, N13833 , ATL06CA018 
20051122X01873 , Executive/Corporate , United States ,Chile,8:30 AM,5:00 PM,8h 30m, 10/09/2005 ,506910, N862DP , DFW06FA019 
20051122X01874 , Business , United States ,Chile,11:00 AM,5:00 PM,6h 0m, 10/08/2005 ,508559, N294T , ANC06TA009 
20051027X01746 , Personal , United States ,Chile,9:30 AM,5:00 PM,7h 30m, 10/08/2005 ,509628, N5467F , LAX06CA027 
20051128X01893 , Personal , United States ,Chile,7:50 AM,3:20 PM,7h 30m, 10/08/2005 ,500257, N7702X , MIA06WA016 
20051109X01820 , Personal , United States ,Chile,7:05 AM,3:20 PM,8h 15m, 10/08/2005 ,514871, N4222R , LAX06CA025 
20051022X01706 , Personal , United States ,China,7:50 AM,5:00 PM,9h 10m, 10/08/2005 ,495430, N4545W , MIA06WA017 
20051107X01797 , Personal , United States ,China,8:00 AM,3:20 PM,7h 20m, 10/07/2005 ,503222, N425AH , SEA06WA016 
20051118X01858 , Personal , United States ,China,7:00 AM,3:20 PM,8h 20m, 10/07/2005 ,494697, N627US , DFW06WA023 
20051130X01907 , Personal , United States ,China,10:00 AM,5:00 PM,7h 0m, 10/07/2005 ,494887, N6339G , CHI06CA025 
20051028X01748 , Personal , United States ,China,8:15 AM,5:00 PM,8h 45m, 10/07/2005 ,517419, CF-YKO , SEA06CA018 
20051028X01753 , Air Race/Show , United States ,China,6:50 AM,5:00 PM,10h 10m, 10/07/2005 ,503954, N3575T , LAX06LA024 
20051118X01854 , Positioning , United States ,China,10:00 AM,5:00 PM,7h 0m, 10/07/2005 ,508369, N167H , DFW06CA018 
20051205X01930 , Personal , United States ,China,9:00 AM,12:25 PM,3h 25m, 10/06/2005 ,520185, N40504 , NYC06CA020 
20051025X01721 , Unknown , Australia ,China,8:00 AM,12:25 PM,4h 25m, 10/06/2005 ,524686, N7342P , MIA06CA014 
20051103X01779 , Public Aircraft - Federal , United States ,China,7:30 AM,12:25 PM,4h 55m, 10/06/2005 ,518080, N1824W , LAX06LA023 
20051101X01768 ,  , United States ,China,7:00 AM,12:25 PM,5h 25m, 10/06/2005 ,503576, N9892J , NYC06CA021 
20051101X01766 ,  , United States ,China,7:20 AM,3:20 PM,8h 0m, 10/06/2005 ,486139, N7172K , NYC06LA024 
20051026X01740 ,  , Canada ,China,6:50 AM,3:20 PM,8h 30m, 10/06/2005 ,506287, N5863R , ATL06CA010 
20051130X01919 , Personal , United States ,China,9:00 AM,5:00 PM,8h 0m, 10/05/2005 ,493460, N8494E , CHI06LA021 
20060111X00047 , Instructional , United States ,China,8:00 AM,5:00 PM,9h 0m, 10/05/2005 ,506802, N6903K , LAX06CA039 
20051026X01729 ,  , United States ,Colombia,8:05 AM,3:20 PM,7h 15m, 10/05/2005 ,497460, N2631E , NYC06CA022 
20051020X01695 , Personal , United States ,Colombia,7:30 AM,3:20 PM,7h 50m, 10/04/2005 ,488429, N8595C , DCA06WA001 
20051027X01744 , Personal , United States ,Colombia,7:30 AM,3:20 PM,7h 50m, 10/04/2005 ,491745, N359L , NYC06LA019 
20051024X01715 , Personal , United States ,Colombia,7:00 AM,3:20 PM,8h 20m, 10/04/2005 ,492318, N4952Q , CHI06CA024 
20051022X01705 , Personal , United States ,Colombia,7:00 AM,3:20 PM,8h 20m, 10/04/2005 ,508061, N6222T , MIA06CA013 
20051101X01762 , Unknown , Sweden ,Colombia,9:00 AM,5:00 PM,8h 0m, 10/04/2005 ,528122, N6045D , CHI06LA023 
20051108X01801 , Personal , Morocco ,Colombia,8:05 AM,5:00 PM,8h 55m, 10/04/2005 ,519887, N1399G , LAX06CA021 
20051018X01677 , Personal , United States ,Colombia,10:00 AM,3:20 PM,5h 20m, 10/04/2005 ,500513, N117US , ATL06CA009 
20051018X01674 , Personal , United States ,Colombia,9:00 AM,3:20 PM,6h 20m, 10/03/2005 ,522492, N43PP , ATL06CA011 
20051024X01712 ,  , United States ,Colombia,8:00 AM,3:20 PM,7h 20m, 10/03/2005 ,493230, N508DB , NYC06CA023 
20051019X01686 , Instructional , United States ,Colombia,7:00 AM,3:20 PM,8h 20m, 10/03/2005 ,502904, N8828H , MIA06CA012 
20051026X01728 ,  , United States ,Colombia,8:00 AM,5:00 PM,9h 0m, 10/03/2005 ,513770, N425SG , CHI06CA020 
20051110X01828 , Skydiving , United States ,Colombia,11:05 AM,5:00 PM,5h 55m, 10/03/2005 ,519796, N318JL , LAX06CA022 
20051122X01868 , Personal , United States ,Colombia,9:15 AM,5:00 PM,7h 45m, 10/03/2005 ,517615, N2219S , SEA06FA015 
20051122X01869 , Personal , United States ,Colombia,8:30 AM,3:20 PM,6h 50m, 10/03/2005 ,496150, N7534W , LAX06CA020 
20051208X01952 , Personal , United States ,Comoros,9:00 AM,5:00 PM,8h 0m, 10/02/2005 ,501824, N9163A , SEA06CA014 
20051103X01777 , Instructional , United States ,Comoros,7:00 AM,9:35 AM,2h 35m, 10/02/2005 ,503139, N534SE , CHI06CA022 
20051031X01758 , Instructional , United States ,Comoros,1:00 PM,5:00 PM,4h 0m, 10/02/2005 ,512942, N9101R , CHI06CA019 
20051109X01825 , Aerial Application , United States ,Comoros,8:00 AM,5:00 PM,9h 0m, 10/02/2005 ,518648, N6677P , CHI06LA086 
20051019X01693 , Air Race/Show , United States ,Comoros,8:05 AM,12:25 PM,4h 20m, 10/02/2005 ,527896, N9950Q , DEN06LA011 
20051019X01694 , Other Work Use , South Africa ,Comoros,2:35 PM,3:25 PM,50m, 10/02/2005 ,523246, N1622T , CHI06LA016 
20051019X01689 , Personal , United States ,Congo (Brazzaville),10:25 AM,11:15 AM,50m, 10/02/2005 ,517547, N9632 , DFW06CA016 
20051024X01711 , Personal , United States ,Congo (Brazzaville),8:05 AM,8:55 AM,50m, 10/01/2005 ,501070, N2082Q , LAX06CA028 
20051019X01688 , Unknown , United States ,Congo (Brazzaville),4:35 PM,5:25 PM,50m, 10/01/2005 ,485945, N63EB , CHI06CA017 
20051109X01822 , Personal , United States ,Congo (Brazzaville),1:55 PM,2:45 PM,50m, 09/30/2005 ,496675, N45679 , ANC06LA007 
20051027X01743 , Other Work Use , United States ,Congo (Brazzaville),6:00 PM,9:35 AM,15h 35m, 09/30/2005 ,515515, N402FD , NYC06WA018 
20051109X01816 , Air Race/Show , United States ,Congo (Brazzaville),11:10 AM,12:00 PM,50m, 09/30/2005 ,518005, N488MC , NYC06FA015 
20051020X01700 , Personal , United States ,Congo (Brazzaville),7:00 PM,11:30 AM,16h 30m, 09/30/2005 ,513947, N8320A , ANC06CA008 
20051130X01910 , Instructional , United States ,Congo (Brazzaville),3:00 PM,9:35 AM,18h 35m, 09/30/2005 ,499030, N632FA , DFW06CA014 
20051031X01759 , Personal , United States ,Congo (Kinshasa),1:00 PM,9:35 AM,20h 35m, 09/30/2005 ,512692, N2071D , ANC06CA006 
20051017X01660 , Personal , United States ,Congo (Kinshasa),8:00 PM,11:30 AM,15h 30m, 09/30/2005 ,520697, N535HA , DFW06CA011 
20051023X01709 , Personal , Venezuela ,Congo (Kinshasa),2:00 PM,9:35 AM,19h 35m, 09/30/2005 ,522094, N912PJ , DFW06CA013 
20051104X01790 , Personal , United States ,Congo (Kinshasa),3:00 PM,9:35 AM,18h 35m, 09/30/2005 ,490375, N7880N , DFW06CA009 
20051104X01791 , Positioning , United States ,Congo (Kinshasa),2:00 PM,9:35 AM,19h 35m, 09/29/2005 ,521502, N795WW , SEA06CA010 
20060214X00199 , Personal , United States ,Congo (Kinshasa),1:00 PM,9:35 AM,20h 35m, 09/29/2005 ,499085, N4512Q , DEN06FA010 
20051018X01675 , Aerial Observation , United States ,Congo (Kinshasa),8:00 PM,9:35 AM,13h 35m, 09/28/2005 ,524526, N6601G , LAX06LA016 
20051013X01647 , Personal , United States ,Congo (Kinshasa),7:00 AM,11:20 AM,4h 20m, 09/28/2005 ,488170, N177SJ , DFW06CA015 
20051025X01724 , Personal , United States ,Costa Rica,8:00 PM,5:15 PM,21h 15m, 09/28/2005 ,486579, N553Y , NYC06LA016 
20051125X01888 , Personal , United States ,Costa Rica,8:00 PM,5:15 PM,21h 15m, 09/28/2005 ,510675, N717DR , LAX06WA018 
20051123X01880 , Personal , United States ,Costa Rica,5:20 PM,11:30 AM,18h 10m, 09/28/2005 ,490364, N9408T , CHI06WA015 
20051130X01915 , Personal , United States ,Costa Rica,8:00 PM,5:15 PM,21h 15m, 09/27/2005 ,513279, N750F , WAS06RA004 
20051017X01659 , Aerial Application , Spain ,Costa Rica,3:35 PM,9:35 AM,18h 0m, 09/27/2005 ,523653, N9041Q , DFW06LA024 
20051109X01814 , Instructional , Japan ,Costa Rica,2:00 PM,9:35 AM,19h 35m, 09/27/2005 ,493392, N7794V , SEA06LA011 
20051011X01610 , Personal , United States ,Costa Rica,5:00 PM,11:30 AM,18h 30m, 09/27/2005 ,504553, N78481 , NYC06CA014 
20071221X01980 , Firefighting , Mexico ,Costa Rica,6:00 PM,11:30 AM,17h 30m, 09/26/2005 ,524732, N6480A , NYC06CA013 
20051012X01621 , Positioning , United States ,Costa Rica,8:00 PM,11:30 AM,15h 30m, 09/26/2005 ,527655, N58431 , NYC06CA017 
20051013X01631 , Personal , United States ,Costa Rica,6:05 AM,7:30 AM,1h 25m, 09/26/2005 ,513709, N274DW , DEN06LA005 
20051013X01632 , Personal , United States ,Costa Rica,6:50 AM,8:15 AM,1h 25m, 09/25/2005 ,491671, N5616M , SEA06LA012 
20051020X01697 , Personal , United States ,Costa Rica,5:40 PM,7:05 PM,1h 25m, 09/25/2005 ,514646, N1212V , SEA06CA009 
20051028X01754 , Personal , United States ,Costa Rica,1:05 PM,2:30 PM,1h 25m, 09/25/2005 ,488707, N4080J , WAS06WA003 
20051026X01736 , Banner Tow , United States ,Costa Rica,3:15 PM,4:40 PM,1h 25m, 09/25/2005 ,503147, N8540W , MIA06CA011 
20051109X01818 , Personal , United States ,Croatia,5:25 PM,6:50 PM,1h 25m, 09/25/2005 ,525423, N35166 , CHI06CA014 
20051017X01668 , Unknown , United States ,Croatia,8:25 PM,9:50 PM,1h 25m, 09/24/2005 ,516324, N73270 , DFW06CA017 
20051015X01654 , Personal , Australia ,Croatia,6:40 PM,8:05 PM,1h 25m, 09/24/2005 ,489530, N10575 , MIA06FA008 
20051103X01778 , Personal , United States ,Croatia,4:10 PM,5:35 PM,1h 25m, 09/24/2005 ,508771, N6330Q , LAX06LA015 
20051023X01707 , Aerial Observation , United States ,Croatia,10:30 AM,11:55 AM,1h 25m, 09/24/2005 ,520943, N732WN , NYC06CA012 
20051104X01792 , Business , United States ,Croatia,7:30 AM,1:25 PM,5h 55m, 09/24/2005 ,506017, N915DJ , LAX06CA013 
20051011X01612 ,  , United States ,Croatia,7:30 AM,2:40 PM,7h 10m, 09/23/2005 ,499618, N9164M , DFW06LA010 
20051031X01757 , Personal , United States ,Croatia,7:30 AM,3:40 PM,8h 10m, 09/23/2005 ,526560, N2094K , MIA06CA005 
20051018X01683 , Personal , United States ,Croatia,11:25 AM,12:50 PM,1h 25m, 09/23/2005 ,496887, N7446 , LAX06LA017 
20051031X01756 , Instructional , United States ,Croatia,9:00 AM,3:40 PM,6h 40m, 09/23/2005 ,522856, N5754S , CHI06IA011 
20051015X01653 , Personal , United States ,Croatia,8:00 AM,2:40 PM,6h 40m, 09/23/2005 ,489379, N2416P , LAX06FA014 
20051109X01824 , Personal , United States ,Croatia,10:00 AM,5:30 PM,7h 30m, 09/23/2005 ,497757, N16WF , DFW06CA008 
20051107X01798 , Business , United States ,Croatia,8:00 AM,3:40 PM,7h 40m, 09/22/2005 ,524533, N2584B , SEA06WA042 
20051108X01803 ,  , United States ,Cuba,9:00 AM,5:30 PM,8h 30m, 09/22/2005 ,501857, N3209K , NYC06LA011 
20051108X01804 , Positioning , United States ,Cyprus,8:00 AM,5:30 PM,9h 30m, 09/22/2005 ,502744, N42923 , MIA06FA007 
20051107X01796 , Personal , United States ,Cyprus,7:30 AM,5:30 PM,10h 0m, 09/22/2005 ,527335, N67076 , ATL06LA008 
20051011X01607 , Instructional , United States ,Cyprus,7:00 AM,5:30 PM,10h 30m, 09/22/2005 ,516110, N581DB , DFW06LA007 
20051109X01823 , Instructional , United States ,Cyprus,8:30 AM,9:55 AM,1h 25m, 09/21/2005 ,493601, N500SD , WAS06WA002 
20051104X01786 , Personal , United States ,Cyprus,9:00 AM,12:10 PM,3h 10m, 09/21/2005 ,487981, N838DM , CHI06CA013 
20051017X01656 , Public Aircraft - Local , United States ,Cyprus,7:30 AM,10:55 AM,3h 25m, 09/21/2005 ,487466, N9041M , MIA06CA010 
20051101X01760 , Personal , United States ,Cyprus,8:00 AM,12:10 PM,4h 10m, 09/21/2005 ,510140, N9295Z , SEA06LA005 
20051024X01713 , External Load , United States ,Cyprus,9:00 AM,1:25 PM,4h 25m, 09/21/2005 ,492808, N89CJ , CHI06LA012 
20051114X01834 , Personal , United States ,Cyprus,7:30 AM,12:10 PM,4h 40m, 09/21/2005 ,519884, N627DM , SEA06LA006 
20051114X01836 ,  , United States ,Cyprus,7:00 AM,12:10 PM,5h 10m, 09/21/2005 ,490146, N6305W , ATL06LA007 
20051026X01739 , Aerial Observation , United States ,Cyprus,8:00 AM,1:25 PM,5h 25m, 09/21/2005 ,514971, N636U , SEA06FA007 
20051007X01595 , Personal , United States ,Cyprus,9:00 AM,2:40 PM,5h 40m, 09/21/2005 ,491359, N2422G , MIA06LA006 
20051012X01622 , Executive/Corporate , Mexico ,Cyprus,3:00 PM,5:30 PM,2h 30m, 09/21/2005 ,488899, N48395 , LAX06CA010 
20060202X00155 , Personal , United States ,Czech Republic,1:00 PM,3:40 PM,2h 40m, 09/21/2005 ,520054, N86FX , LAX06CA019 
20051012X01627 , Aerial Application , United States ,Czech Republic,8:00 AM,10:55 AM,2h 55m, 09/21/2005 ,493734, N707DG , CHI06CA035 
20051104X01783 , Instructional , France ,Czech Republic,10:00 AM,1:25 PM,3h 25m, 09/21/2005 ,518944, N3468B , DFW06WA012 
20051108X01802 , Instructional , United States ,Czech Republic,7:00 AM,10:55 AM,3h 55m, 09/20/2005 ,491633, N5136R , ATL06CA006 
20051114X01837 , Personal , United States ,Czech Republic,7:00 PM,9:45 AM,14h 45m, 09/20/2005 ,524423, N297ME , CHI06CA009 
20051123X01876 , Personal , United States ,Czech Republic,6:00 PM,9:40 AM,15h 40m, 09/20/2005 ,520156, N8XJ , LAX06LA006 
20051022X01704 , Instructional , United States ,Czech Republic,10:00 AM,2:40 PM,4h 40m, 09/20/2005 ,495632, N5924R , LAX06IA011 
20051026X01735 , Positioning , United States ,Czech Republic,10:00 AM,3:40 PM,5h 40m, 09/20/2005 ,507932, N683RV , CHI06FA010A 
20051028X01747 , Personal , United States ,Czech Republic,11:00 AM,5:30 PM,6h 30m, 09/19/2005 ,501503, N4867C , CHI06FA010B 
20051024X01714 , Personal , United States ,Czech Republic,1:00 PM,5:30 PM,4h 30m, 09/19/2005 ,507619, N480FX , ANC06LA005 
20051018X01684 , Personal , United States ,Czech Republic,10:00 AM,5:10 PM,7h 10m, 09/19/2005 ,487927, N421KC , ATL06CA005 
20051114X01833 , Personal , United States ,Czech Republic,9:00 AM,5:10 PM,8h 10m, 09/19/2005 ,510883, N912DB , SEA06CA013 
20051014X01652 , Instructional , United States ,Denmark,8:00 PM,9:45 AM,13h 45m, 09/19/2005 ,527516, N4774A , NYC06LA010 
20051017X01657 , Personal , United States ,Denmark,11:00 AM,1:25 PM,2h 25m, 09/19/2005 ,492058, N515KG , CHI06CA008 
20051028X01750 , Instructional , United States ,Denmark,11:00 AM,2:40 PM,3h 40m, 09/19/2005 ,489245, N2020U , LAX06LA009A 
20051007X01594 , Personal , United States ,Denmark,11:00 AM,3:40 PM,4h 40m, 09/18/2005 ,489591, N15BA , LAX06LA009B 
20051007X01602 , Personal , United States ,Denmark,12:00 PM,2:40 PM,2h 40m, 09/18/2005 ,520927, N724TM , DFW06CA004 
20051005X01581 , Personal , United States ,Denmark,12:00 PM,3:40 PM,3h 40m, 09/18/2005 ,518776, N6743G , ATL06CA004 
20051005X01583 , Personal , United States ,Denmark,12:00 PM,5:30 PM,5h 30m, 09/18/2005 ,487883, N66234 , DEN06LA007 
20051007X01593 , Personal , United States ,Denmark,8:00 PM,9:40 AM,13h 40m, 09/18/2005 ,524748, N741DB , NYC06CA008 
20051026X01738 , Personal , United States ,Denmark,8:00 AM,5:10 PM,9h 10m, 09/18/2005 ,523306, N13MA , LAX06CA007 
20051007X01599 , Personal , United States ,Denmark,7:00 AM,5:10 PM,10h 10m, 09/18/2005 ,524105, N6858Q , LAX06CA008 
20051026X01737 , Air Race/Show , United States ,Denmark,9:00 AM,1:25 PM,4h 25m, 09/18/2005 ,512841, N513CD , NYC06CA009 
