FlightNumber,accm_txn_complete_time
20041108X01788 ,5/18/2022 0:00
20041102X01737 ,5/19/2022 0:00
20041115X01810 ,5/14/2022 0:00
20041029X01722 ,5/15/2022 0:00
20041129X01879 ,5/16/2022 0:00
20041021X01671 ,5/17/2022 0:00
20041015X01641 ,5/18/2022 0:00
20041019X01652 ,5/19/2022 0:00
20041019X01647 ,5/14/2022 0:00
20041118X01836 ,5/15/2022 0:00
20041019X01646 ,5/16/2022 0:00
20041108X01787 ,5/17/2022 0:00
20041207X01931 ,5/18/2022 0:00
20050112X00040 ,5/19/2022 0:00
20041025X01689 ,5/14/2022 0:00
20041019X01650 ,5/15/2022 0:00
20041015X01632 ,5/16/2022 0:00
20041208X01946 ,5/17/2022 0:00
20041119X01843 ,5/18/2022 0:00
20041110X01804 ,5/19/2022 0:00
20041105X01767 ,5/14/2022 0:00
20041029X01723 ,5/15/2022 0:00
20041105X01773 ,5/16/2022 0:00
20041109X01791 ,5/17/2022 0:00
20041018X01644 ,5/18/2022 0:00
20041021X01667 ,5/19/2022 0:00
20041014X01623 ,5/14/2022 0:00
20041116X01829 ,5/15/2022 0:00
20041020X01665 ,5/16/2022 0:00
20041021X01672 ,5/17/2022 0:00
20041014X01627 ,5/18/2022 0:00
20041015X01636 ,5/19/2022 0:00
20041020X01664 ,5/14/2022 0:00
20041130X01884 ,5/15/2022 0:00
20041021X01674 ,5/16/2022 0:00
20041104X01753 ,5/17/2022 0:00
20041209X01962 ,5/18/2022 0:00
20041012X01611 ,5/19/2022 0:00
20041015X01638 ,5/14/2022 0:00
20041108X01786 ,5/15/2022 0:00
20041022X01680 ,5/16/2022 0:00
20041013X01615 ,5/17/2022 0:00
20041020X01657 ,5/18/2022 0:00
20041105X01775 ,5/19/2022 0:00
20041105X01776 ,5/14/2022 0:00
20050209X00165 ,5/15/2022 0:00
20041110X01802 ,5/16/2022 0:00
20041007X01590 ,5/17/2022 0:00
20041008X01600 ,5/18/2022 0:00
20041008X01602 ,5/19/2022 0:00
20041008X01599 ,5/14/2022 0:00
20041006X01580 ,5/15/2022 0:00
20041005X01564 ,5/16/2022 0:00
20041020X01660 ,5/17/2022 0:00
20041022X01686 ,5/18/2022 0:00
20041115X01814 ,5/19/2022 0:00
20041025X01688 ,5/14/2022 0:00
20041022X01679 ,5/15/2022 0:00
20041026X01696 ,5/16/2022 0:00
20041104X01754 ,5/17/2022 0:00
20041022X01681 ,5/18/2022 0:00
20041005X01565 ,5/19/2022 0:00
20041006X01587 ,5/14/2022 0:00
20041007X01593 ,5/15/2022 0:00
20041007X01594 ,5/16/2022 0:00
20041008X01597 ,5/17/2022 0:00
20041001X01556 ,5/18/2022 0:00
20041019X01653 ,5/19/2022 0:00
20041005X01567 ,5/14/2022 0:00
20041028X01718 ,5/15/2022 0:00
20041001X01553 ,5/16/2022 0:00
20041018X01642 ,5/17/2022 0:00
20041028X01716 ,5/18/2022 0:00
20060901X01278 ,5/19/2022 0:00
20041012X01612 ,5/14/2022 0:00
20041013X01614 ,5/15/2022 0:00
20041022X01677 ,5/16/2022 0:00
20041122X01850 ,5/17/2022 0:00
20041130X01890 ,5/18/2022 0:00
20040930X01547 ,5/19/2022 0:00
20041116X01825 ,5/14/2022 0:00
20041007X01595 ,5/15/2022 0:00
20040928X01512 ,5/16/2022 0:00
20040928X01511 ,5/17/2022 0:00
20040928X01510 ,5/18/2022 0:00
20041028X01717 ,5/19/2022 0:00
20041025X01692 ,5/14/2022 0:00
20040930X01537 ,5/15/2022 0:00
20040930X01539 ,5/16/2022 0:00
20040930X01541 ,5/17/2022 0:00
20040929X01529 ,5/18/2022 0:00
20041028X01715 ,5/19/2022 0:00
20041022X01684 ,5/14/2022 0:00
20041014X01626 ,5/15/2022 0:00
20041104X01761 ,5/16/2022 0:00
20041008X01603 ,5/17/2022 0:00
20041005X01575 ,5/18/2022 0:00
20041006X01579 ,5/19/2022 0:00
20041008X01598 ,5/14/2022 0:00
20041004X01558 ,5/15/2022 0:00
20041103X01744 ,5/16/2022 0:00
20041005X01563 ,5/17/2022 0:00
20041105X01770 ,5/18/2022 0:00
20041014X01628 ,5/19/2022 0:00
20041019X01655 ,5/14/2022 0:00
20040930X01550 ,5/15/2022 0:00
20040930X01551 ,5/16/2022 0:00
20040928X01514 ,5/17/2022 0:00
20040929X01515 ,5/18/2022 0:00
20040929X01533 ,5/19/2022 0:00
20041005X01562 ,5/14/2022 0:00
20041006X01585 ,5/15/2022 0:00
20040924X01488 ,5/16/2022 0:00
20041012X01610 ,5/17/2022 0:00
20041008X01605 ,5/18/2022 0:00
20041020X01666 ,5/19/2022 0:00
20040924X01489 ,5/14/2022 0:00
20040922X01479 ,5/15/2022 0:00
20040924X01487 ,5/16/2022 0:00
20041013X01617 ,5/17/2022 0:00
20041005X01570 ,5/18/2022 0:00
20040930X01543 ,5/19/2022 0:00
20041015X01635 ,5/14/2022 0:00
20041209X01953 ,5/15/2022 0:00
20041014X01624 ,5/16/2022 0:00
20040930X01544 ,5/17/2022 0:00
20040929X01525 ,5/18/2022 0:00
20041006X01582 ,5/19/2022 0:00
20041007X01591 ,5/14/2022 0:00
20040922X01476 ,5/15/2022 0:00
20040923X01484 ,5/16/2022 0:00
20040921X01470 ,5/17/2022 0:00
20041018X01645 ,5/18/2022 0:00
20040923X01486 ,5/19/2022 0:00
20041005X01571 ,5/14/2022 0:00
20041006X01588 ,5/15/2022 0:00
20041022X01683 ,5/16/2022 0:00
20041027X01704 ,5/17/2022 0:00
20041105X01774 ,5/18/2022 0:00
20040929X01530 ,5/19/2022 0:00
20040929X01527 ,5/14/2022 0:00
20040929X01531 ,5/15/2022 0:00
20041015X01634 ,5/16/2022 0:00
20041014X01622 ,5/17/2022 0:00
20041015X01639 ,5/18/2022 0:00
20041005X01572 ,5/19/2022 0:00
20040923X01483 ,5/14/2022 0:00
20040921X01471 ,5/15/2022 0:00
20040929X01535 ,5/16/2022 0:00
20040921X01469 ,5/17/2022 0:00
20050209X00166 ,5/18/2022 0:00
20040930X01540 ,5/19/2022 0:00
20040920X01463 ,5/14/2022 0:00
20041008X01609 ,5/15/2022 0:00
20041001X01555 ,5/16/2022 0:00
20041015X01637 ,5/17/2022 0:00
20041022X01678 ,5/18/2022 0:00
20040921X01472 ,5/19/2022 0:00
20040927X01495 ,5/14/2022 0:00
20040917X01449 ,5/15/2022 0:00
20040920X01466 ,5/16/2022 0:00
20040920X01467 ,5/17/2022 0:00
20041104X01757 ,5/18/2022 0:00
20040923X01481 ,5/19/2022 0:00
20040930X01546 ,5/14/2022 0:00
20041005X01573 ,5/15/2022 0:00
20041006X01589 ,5/16/2022 0:00
20041008X01606 ,5/17/2022 0:00
20040923X01480 ,5/18/2022 0:00
20050308X00280 ,5/19/2022 0:00
20040920X01465 ,5/14/2022 0:00
20040916X01442 ,5/15/2022 0:00
20040916X01445 ,5/16/2022 0:00
20040917X01448 ,5/17/2022 0:00
20040920X01462 ,5/18/2022 0:00
20040917X01447 ,5/19/2022 0:00
20040929X01521 ,5/14/2022 0:00
20040914X01425 ,5/15/2022 0:00
20040928X01504 ,5/16/2022 0:00
20041013X01618 ,5/17/2022 0:00
20041006X01584 ,5/18/2022 0:00
20041005X01576 ,5/19/2022 0:00
20041004X01557 ,5/14/2022 0:00
20050210X00172 ,5/15/2022 0:00
20041005X01566 ,5/16/2022 0:00
20041006X01578 ,5/17/2022 0:00
20041013X01619 ,5/18/2022 0:00
20040914X01426 ,5/19/2022 0:00
20040914X01410 ,5/14/2022 0:00
20040914X01411 ,5/15/2022 0:00
20040927X01497 ,5/16/2022 0:00
20040917X01446 ,5/17/2022 0:00
20040916X01440 ,5/18/2022 0:00
20041027X01701 ,5/19/2022 0:00
20040928X01505 ,5/14/2022 0:00
20040928X01501 ,5/15/2022 0:00
20041008X01601 ,5/16/2022 0:00
20041008X01604 ,5/17/2022 0:00
20041015X01631 ,5/18/2022 0:00
20040929X01526 ,5/19/2022 0:00
20040928X01503 ,5/14/2022 0:00
20040914X01424 ,5/15/2022 0:00
20040910X01387 ,5/16/2022 0:00
20041021X01675 ,5/17/2022 0:00
20040929X01534 ,5/18/2022 0:00
20040930X01545 ,5/19/2022 0:00
20040930X01538 ,5/14/2022 0:00
20041006X01583 ,5/15/2022 0:00
20041014X01625 ,5/16/2022 0:00
20040910X01386 ,5/17/2022 0:00
20040908X01357 ,5/18/2022 0:00
20041208X01945 ,5/19/2022 0:00
20041116X01826 ,5/14/2022 0:00
20040920X01464 ,5/15/2022 0:00
20040913X01404 ,5/16/2022 0:00
20040910X01392 ,5/17/2022 0:00
20040921X01475 ,5/18/2022 0:00
20040914X01421 ,5/19/2022 0:00
20040928X01502 ,5/14/2022 0:00
20040930X01548 ,5/15/2022 0:00
20041013X01616 ,5/16/2022 0:00
20041012X01613 ,5/17/2022 0:00
20041215X01991 ,5/18/2022 0:00
20040910X01401 ,5/19/2022 0:00
20040914X01423 ,5/14/2022 0:00
20040913X01407 ,5/15/2022 0:00
20040908X01364 ,5/16/2022 0:00
20040909X01378 ,5/17/2022 0:00
20040920X01468 ,5/18/2022 0:00
20040917X01450 ,5/19/2022 0:00
20040930X01542 ,5/14/2022 0:00
20040915X01434 ,5/15/2022 0:00
20040917X01461 ,5/16/2022 0:00
20040909X01377 ,5/17/2022 0:00
20040909X01383 ,5/18/2022 0:00
20040910X01394 ,5/19/2022 0:00
20040909X01371 ,5/14/2022 0:00
20040909X01372 ,5/15/2022 0:00
20040908X01356 ,5/16/2022 0:00
20040913X01405 ,5/17/2022 0:00
20050208X00154 ,5/18/2022 0:00
20041006X01581 ,5/19/2022 0:00
20040929X01519 ,5/14/2022 0:00
20040915X01439 ,5/15/2022 0:00
20040923X01482 ,5/16/2022 0:00
20040910X01393 ,5/17/2022 0:00
20040908X01363 ,5/18/2022 0:00
20040921X01473 ,5/19/2022 0:00
20040909X01370 ,5/14/2022 0:00
20040909X01382 ,5/15/2022 0:00
20041008X01608 ,5/16/2022 0:00
20041014X01630 ,5/17/2022 0:00
20040915X01433 ,5/18/2022 0:00
20060322X00325 ,5/19/2022 0:00
20040908X01362 ,5/14/2022 0:00
20050208X00149 ,5/15/2022 0:00
20040909X01376 ,5/16/2022 0:00
20040908X01368 ,5/17/2022 0:00
20040902X01347 ,5/18/2022 0:00
20040901X01345 ,5/19/2022 0:00
20040909X01369 ,5/14/2022 0:00
20041013X01621 ,5/15/2022 0:00
20040929X01532 ,5/16/2022 0:00
20050323X00350 ,5/17/2022 0:00
20040907X01355 ,5/18/2022 0:00
20040924X01491 ,5/19/2022 0:00
20040927X01493 ,5/14/2022 0:00
20040915X01437 ,5/15/2022 0:00
20040910X01400 ,5/16/2022 0:00
20040910X01389 ,5/17/2022 0:00
20040928X01508 ,5/18/2022 0:00
20040908X01367 ,5/19/2022 0:00
20040913X01406 ,5/14/2022 0:00
20040901X01341 ,5/15/2022 0:00
20040901X01344 ,5/16/2022 0:00
20040910X01395 ,5/17/2022 0:00
20041004X01559 ,5/18/2022 0:00
20041005X01574 ,5/19/2022 0:00
20040915X01435 ,5/14/2022 0:00
20040914X01412 ,5/15/2022 0:00
20040915X01438 ,5/16/2022 0:00
20041025X01693 ,5/17/2022 0:00
20040916X01444 ,5/18/2022 0:00
20040929X01522 ,5/19/2022 0:00
20040831X01327 ,5/14/2022 0:00
20040907X01352 ,5/15/2022 0:00
20040930X01552 ,5/16/2022 0:00
20040907X01353 ,5/17/2022 0:00
20040923X01485 ,5/18/2022 0:00
20041006X01577 ,5/19/2022 0:00
20040831X01328 ,5/14/2022 0:00
20040831X01329 ,5/15/2022 0:00
20041028X01713 ,5/16/2022 0:00
20040917X01451 ,5/17/2022 0:00
20040902X01346 ,5/18/2022 0:00
20040929X01518 ,5/19/2022 0:00
20040908X01361 ,5/14/2022 0:00
20040924X01490 ,5/15/2022 0:00
20040826X01295 ,5/16/2022 0:00
20040827X01296 ,5/17/2022 0:00
20040908X01365 ,5/18/2022 0:00
20040901X01339 ,5/19/2022 0:00
20040928X01500 ,5/14/2022 0:00
20040825X01287 ,5/15/2022 0:00
20040916X01443 ,5/16/2022 0:00
20040913X01408 ,5/17/2022 0:00
20040913X01409 ,5/18/2022 0:00
20040909X01384 ,5/19/2022 0:00
20040916X01441 ,5/14/2022 0:00
20040927X01498 ,5/15/2022 0:00
20041005X01561 ,5/16/2022 0:00
20041105X01772 ,5/17/2022 0:00
20040826X01294 ,5/18/2022 0:00
20040910X01396 ,5/19/2022 0:00
20040830X01322 ,5/14/2022 0:00
20040929X01520 ,5/15/2022 0:00
20041004X01560 ,5/16/2022 0:00
20040914X01422 ,5/17/2022 0:00
20041007X01596 ,5/18/2022 0:00
20040831X01335 ,5/19/2022 0:00
20040831X01336 ,5/14/2022 0:00
20040826X01293 ,5/15/2022 0:00
20040828X01302 ,5/16/2022 0:00
20040824X01277 ,5/17/2022 0:00
20040828X01303 ,5/18/2022 0:00
20040827X01298 ,5/19/2022 0:00
20040824X01274 ,5/14/2022 0:00
20040927X01494 ,5/15/2022 0:00
20040830X01308 ,5/16/2022 0:00
20040914X01428 ,5/17/2022 0:00
20040907X01354 ,5/18/2022 0:00
20040830X01307 ,5/19/2022 0:00
20040830X01312 ,5/14/2022 0:00
20040831X01332 ,5/15/2022 0:00
20040830X01323 ,5/16/2022 0:00
20041119X01846 ,5/17/2022 0:00
20040831X01326 ,5/18/2022 0:00
20040824X01272 ,5/19/2022 0:00
20040824X01278 ,5/14/2022 0:00
20040914X01429 ,5/15/2022 0:00
20040914X01427 ,5/16/2022 0:00
20040929X01516 ,5/17/2022 0:00
20040909X01373 ,5/18/2022 0:00
20040910X01397 ,5/19/2022 0:00
20040910X01398 ,5/14/2022 0:00
20040927X01492 ,5/15/2022 0:00
20040927X01499 ,5/16/2022 0:00
20040825X01284 ,5/17/2022 0:00
20040830X01306 ,5/18/2022 0:00
20040826X01290 ,5/19/2022 0:00
20040827X01297 ,5/14/2022 0:00
20040819X01259 ,5/15/2022 0:00
20040825X01285 ,5/16/2022 0:00
20040922X01477 ,5/17/2022 0:00
20040824X01273 ,5/18/2022 0:00
20040910X01388 ,5/19/2022 0:00
20040928X01509 ,5/14/2022 0:00
20041014X01629 ,5/15/2022 0:00
20041020X01658 ,5/16/2022 0:00
20040817X01241 ,5/17/2022 0:00
20040917X01457 ,5/18/2022 0:00
20040827X01300 ,5/19/2022 0:00
20040817X01239 ,5/14/2022 0:00
20040828X01304 ,5/15/2022 0:00
20040824X01279 ,5/16/2022 0:00
20040922X01478 ,5/17/2022 0:00
20040817X01233 ,5/18/2022 0:00
20040830X01305 ,5/19/2022 0:00
20040820X01262 ,5/14/2022 0:00
20040819X01258 ,5/15/2022 0:00
20040819X01250 ,5/16/2022 0:00
20040819X01251 ,5/17/2022 0:00
20040917X01458 ,5/18/2022 0:00
20040909X01380 ,5/19/2022 0:00
20040910X01390 ,5/14/2022 0:00
20040827X01301 ,5/15/2022 0:00
20040830X01315 ,5/16/2022 0:00
20040826X01292 ,5/17/2022 0:00
20040825X01286 ,5/18/2022 0:00
20040817X01240 ,5/19/2022 0:00
20040817X01232 ,5/14/2022 0:00
20040816X01229 ,5/15/2022 0:00
20040818X01248 ,5/16/2022 0:00
20040823X01268 ,5/17/2022 0:00
20040830X01311 ,5/18/2022 0:00
20040927X01496 ,5/19/2022 0:00
20040830X01317 ,5/14/2022 0:00
20040909X01385 ,5/15/2022 0:00
20040917X01455 ,5/16/2022 0:00
20040818X01244 ,5/17/2022 0:00
20040817X01238 ,5/18/2022 0:00
20041015X01640 ,5/19/2022 0:00
20040812X01211 ,5/14/2022 0:00
20040816X01225 ,5/15/2022 0:00
20040831X01331 ,5/16/2022 0:00
20040810X01193 ,5/17/2022 0:00
20040910X01391 ,5/18/2022 0:00
20040908X01359 ,5/19/2022 0:00
20040830X01310 ,5/14/2022 0:00
20041109X01794 ,5/15/2022 0:00
20040908X01358 ,5/16/2022 0:00
20040909X01375 ,5/17/2022 0:00
20040812X01210 ,5/18/2022 0:00
20040816X01228 ,5/19/2022 0:00
20040813X01214 ,5/14/2022 0:00
20040909X01381 ,5/15/2022 0:00
20040908X01360 ,5/16/2022 0:00
20040901X01342 ,5/17/2022 0:00
20040903X01349 ,5/18/2022 0:00
20040830X01321 ,5/19/2022 0:00
20040811X01194 ,5/14/2022 0:00
20040818X01249 ,5/15/2022 0:00
20040908X01366 ,5/16/2022 0:00
20040811X01196 ,5/17/2022 0:00
20040812X01202 ,5/18/2022 0:00
20040812X01206 ,5/19/2022 0:00
20040812X01207 ,5/14/2022 0:00
20040825X01289 ,5/15/2022 0:00
20040813X01216 ,5/16/2022 0:00
20040813X01217 ,5/17/2022 0:00
20040812X01208 ,5/18/2022 0:00
20040816X01227 ,5/19/2022 0:00
20040816X01224 ,5/14/2022 0:00
20040813X01218 ,5/15/2022 0:00
20040812X01205 ,5/16/2022 0:00
20040811X01199 ,5/17/2022 0:00
20040810X01192 ,5/18/2022 0:00
20040831X01334 ,5/19/2022 0:00
20040903X01351 ,5/14/2022 0:00
20040831X01330 ,5/15/2022 0:00
20040903X01350 ,5/16/2022 0:00
20040817X01236 ,5/17/2022 0:00
20041005X01569 ,5/18/2022 0:00
20040830X01324 ,5/19/2022 0:00
20040901X01343 ,5/14/2022 0:00
20040910X01399 ,5/15/2022 0:00
20040825X01288 ,5/16/2022 0:00
20040811X01197 ,5/17/2022 0:00
20040901X01340 ,5/18/2022 0:00
20041008X01607 ,5/19/2022 0:00
20040809X01170 ,5/14/2022 0:00
20040830X01316 ,5/15/2022 0:00
20041005X01568 ,5/16/2022 0:00
20040809X01164 ,5/17/2022 0:00
20040806X01155 ,5/18/2022 0:00
20040917X01454 ,5/19/2022 0:00
20040903X01348 ,5/14/2022 0:00
20040819X01252 ,5/15/2022 0:00
20040810X01190 ,5/16/2022 0:00
20040809X01174 ,5/17/2022 0:00
20040810X01175 ,5/18/2022 0:00
20040830X01314 ,5/19/2022 0:00
20040824X01276 ,5/14/2022 0:00
20040930X01549 ,5/15/2022 0:00
20040806X01158 ,5/16/2022 0:00
20040806X01161 ,5/17/2022 0:00
20040806X01162 ,5/18/2022 0:00
20040804X01144 ,5/19/2022 0:00
20040813X01215 ,5/14/2022 0:00
20040827X01299 ,5/15/2022 0:00
20040917X01459 ,5/16/2022 0:00
20040816X01222 ,5/17/2022 0:00
20040809X01173 ,5/18/2022 0:00
20040809X01168 ,5/19/2022 0:00
20040809X01169 ,5/14/2022 0:00
20040810X01188 ,5/15/2022 0:00
20040809X01166 ,5/16/2022 0:00
20040810X01176 ,5/17/2022 0:00
20040803X01135 ,5/18/2022 0:00
20040809X01165 ,5/19/2022 0:00
20040917X01453 ,5/14/2022 0:00
20040830X01318 ,5/15/2022 0:00
20040830X01319 ,5/16/2022 0:00
20040830X01320 ,5/17/2022 0:00
20040812X01209 ,5/18/2022 0:00
20040804X01142 ,5/19/2022 0:00
20040806X01154 ,5/14/2022 0:00
20040805X01148 ,5/15/2022 0:00
20040805X01149 ,5/16/2022 0:00
20040805X01150 ,5/17/2022 0:00
20040806X01157 ,5/18/2022 0:00
20040811X01195 ,5/19/2022 0:00
20040823X01269 ,5/14/2022 0:00
20040820X01265 ,5/15/2022 0:00
20040826X01291 ,5/16/2022 0:00
20040917X01460 ,5/17/2022 0:00
20041026X01695 ,5/18/2022 0:00
20071218X01949 ,5/19/2022 0:00
20040929X01536 ,5/14/2022 0:00
20040801X01120 ,5/15/2022 0:00
20040803X01124 ,5/16/2022 0:00
20040803X01131 ,5/17/2022 0:00
20040729X01088 ,5/18/2022 0:00
20040803X01134 ,5/19/2022 0:00
20040819X01261 ,5/14/2022 0:00
20040810X01191 ,5/15/2022 0:00
20040824X01271 ,5/16/2022 0:00
20040806X01156 ,5/17/2022 0:00
20040806X01160 ,5/18/2022 0:00
20040728X01087 ,5/19/2022 0:00
20040729X01110 ,5/14/2022 0:00
20040729X01107 ,5/15/2022 0:00
20040809X01171 ,5/16/2022 0:00
20040830X01309 ,5/17/2022 0:00
20040818X01245 ,5/18/2022 0:00
20040818X01246 ,5/19/2022 0:00
20040810X01189 ,5/14/2022 0:00
20040730X01117 ,5/15/2022 0:00
20040728X01084 ,5/16/2022 0:00
20040727X01070 ,5/17/2022 0:00
20060111X00048 ,5/18/2022 0:00
20040728X01086 ,5/19/2022 0:00
20040730X01111 ,5/14/2022 0:00
20040803X01133 ,5/15/2022 0:00
20040810X01177 ,5/16/2022 0:00
20040820X01264 ,5/17/2022 0:00
20040812X01204 ,5/18/2022 0:00
20040816X01230 ,5/19/2022 0:00
20040816X01231 ,5/14/2022 0:00
20040818X01243 ,5/15/2022 0:00
20040819X01253 ,5/16/2022 0:00
20040917X01452 ,5/17/2022 0:00
20040820X01267 ,5/18/2022 0:00
20040812X01203 ,5/19/2022 0:00
20040810X01187 ,5/14/2022 0:00
20040824X01270 ,5/15/2022 0:00
20040729X01106 ,5/16/2022 0:00
20040729X01108 ,5/17/2022 0:00
20040729X01109 ,5/18/2022 0:00
20040727X01078 ,5/19/2022 0:00
20040813X01213 ,5/14/2022 0:00
20040803X01132 ,5/15/2022 0:00
20040723X01049 ,5/16/2022 0:00
20040727X01077 ,5/17/2022 0:00
20040825X01282 ,5/18/2022 0:00
20040831X01333 ,5/19/2022 0:00
20040820X01263 ,5/14/2022 0:00
20040816X01226 ,5/15/2022 0:00
20040813X01220 ,5/16/2022 0:00
20040722X01041 ,5/17/2022 0:00
20040809X01167 ,5/18/2022 0:00
20040812X01200 ,5/19/2022 0:00
20040726X01069 ,5/14/2022 0:00
20040727X01081 ,5/15/2022 0:00
20040729X01096 ,5/16/2022 0:00
20040726X01068 ,5/17/2022 0:00
20040723X01042 ,5/18/2022 0:00
20040818X01242 ,5/19/2022 0:00
20040819X01254 ,5/14/2022 0:00
20040726X01066 ,5/15/2022 0:00
20040722X01036 ,5/16/2022 0:00
20040722X01040 ,5/17/2022 0:00
20040722X01026 ,5/18/2022 0:00
20040721X01016 ,5/19/2022 0:00
20040720X01010 ,5/14/2022 0:00
20040723X01050 ,5/15/2022 0:00
20040723X01043 ,5/16/2022 0:00
20040729X01101 ,5/17/2022 0:00
20040730X01116 ,5/18/2022 0:00
20040804X01145 ,5/19/2022 0:00
20040929X01517 ,5/14/2022 0:00
20040730X01118 ,5/15/2022 0:00
20041105X01766 ,5/16/2022 0:00
20040816X01223 ,5/17/2022 0:00
20040727X01076 ,5/18/2022 0:00
20040727X01072 ,5/19/2022 0:00
20040723X01052 ,5/14/2022 0:00
20040722X01039 ,5/15/2022 0:00
20040730X01113 ,5/16/2022 0:00
20040720X01008 ,5/17/2022 0:00
20040721X01014 ,5/18/2022 0:00
20040721X01023 ,5/19/2022 0:00
20040722X01024 ,5/14/2022 0:00
20040721X01021 ,5/15/2022 0:00
20040719X01005 ,5/16/2022 0:00
20040723X01056 ,5/17/2022 0:00
20040727X01073 ,5/18/2022 0:00
20040810X01178 ,5/19/2022 0:00
20040810X01179 ,5/14/2022 0:00
20040729X01102 ,5/15/2022 0:00
20041019X01648 ,5/16/2022 0:00
20040729X01089 ,5/17/2022 0:00
20040819X01255 ,5/18/2022 0:00
20040819X01256 ,5/19/2022 0:00
20040813X01219 ,5/14/2022 0:00
20040813X01221 ,5/15/2022 0:00
20040724X01058 ,5/16/2022 0:00
20040722X01035 ,5/17/2022 0:00
20040722X01025 ,5/18/2022 0:00
20040721X01017 ,5/19/2022 0:00
20040727X01075 ,5/14/2022 0:00
20040819X01257 ,5/15/2022 0:00
20040729X01105 ,5/16/2022 0:00
20040727X01071 ,5/17/2022 0:00
20040719X01004 ,5/18/2022 0:00
20040720X01007 ,5/19/2022 0:00
20040720X01009 ,5/14/2022 0:00
20040717X00999 ,5/15/2022 0:00
20040714X00976 ,5/16/2022 0:00
20040715X00979 ,5/17/2022 0:00
20040728X01082 ,5/18/2022 0:00
20040806X01159 ,5/19/2022 0:00
20040805X01152 ,5/14/2022 0:00
20040804X01143 ,5/15/2022 0:00
20040830X01325 ,5/16/2022 0:00
20040810X01185 ,5/17/2022 0:00
20040818X01247 ,5/18/2022 0:00
20040805X01153 ,5/19/2022 0:00
20040809X01163 ,5/14/2022 0:00
20040804X01146 ,5/15/2022 0:00
20040714X00975 ,5/16/2022 0:00
20040726X01059 ,5/17/2022 0:00
20040717X01001 ,5/18/2022 0:00
20040720X01011 ,5/19/2022 0:00
20040721X01018 ,5/14/2022 0:00
20040803X01123 ,5/15/2022 0:00
20040713X00957 ,5/16/2022 0:00
20040724X01057 ,5/17/2022 0:00
20040716X00992 ,5/18/2022 0:00
20040730X01115 ,5/19/2022 0:00
20041018X01643 ,5/14/2022 0:00
20041203X01908 ,5/15/2022 0:00
20040713X00963 ,5/16/2022 0:00
20040722X01032 ,5/17/2022 0:00
20040721X01019 ,5/18/2022 0:00
20040726X01063 ,5/19/2022 0:00
20040715X00980 ,5/14/2022 0:00
20040716X00990 ,5/15/2022 0:00
20040728X01083 ,5/16/2022 0:00
20040810X01186 ,5/17/2022 0:00
20040810X01184 ,5/18/2022 0:00
20040817X01234 ,5/19/2022 0:00
20040813X01212 ,5/14/2022 0:00
20040812X01201 ,5/15/2022 0:00
20040715X00982 ,5/16/2022 0:00
20040722X01033 ,5/17/2022 0:00
20040722X01031 ,5/18/2022 0:00
20040730X01114 ,5/19/2022 0:00
20040712X00954 ,5/14/2022 0:00
20050317X00324 ,5/15/2022 0:00
20040727X01079 ,5/16/2022 0:00
20040729X01094 ,5/17/2022 0:00
20040729X01104 ,5/18/2022 0:00
20040805X01151 ,5/19/2022 0:00
20040713X00964 ,5/14/2022 0:00
20040722X01030 ,5/15/2022 0:00
20040715X00983 ,5/16/2022 0:00
20040715X00984 ,5/17/2022 0:00
20040716X00991 ,5/18/2022 0:00
20040714X00971 ,5/19/2022 0:00
20040722X01029 ,5/14/2022 0:00
20040713X00959 ,5/15/2022 0:00
20040727X01080 ,5/16/2022 0:00
20040811X01198 ,5/17/2022 0:00
20040802X01122 ,5/18/2022 0:00
20040713X00958 ,5/19/2022 0:00
20040707X00916 ,5/14/2022 0:00
20040722X01028 ,5/15/2022 0:00
20040715X00985 ,5/16/2022 0:00
20040817X01235 ,5/17/2022 0:00
20040803X01129 ,5/18/2022 0:00
20040715X00978 ,5/19/2022 0:00
20040708X00934 ,5/14/2022 0:00
20040706X00909 ,5/15/2022 0:00
20040803X01128 ,5/16/2022 0:00
20040803X01137 ,5/17/2022 0:00
20040810X01181 ,5/18/2022 0:00
20040810X01182 ,5/19/2022 0:00
20040901X01338 ,5/14/2022 0:00
20040810X01180 ,5/15/2022 0:00
20040824X01275 ,5/16/2022 0:00
20040803X01136 ,5/17/2022 0:00
20040726X01060 ,5/18/2022 0:00
20040716X00996 ,5/19/2022 0:00
20040707X00917 ,5/14/2022 0:00
20040708X00931 ,5/15/2022 0:00
20040708X00923 ,5/16/2022 0:00
20040712X00945 ,5/17/2022 0:00
20040715X00981 ,5/18/2022 0:00
20040803X01125 ,5/19/2022 0:00
20040722X01027 ,5/14/2022 0:00
20040809X01172 ,5/15/2022 0:00
20040804X01147 ,5/16/2022 0:00
20040810X01183 ,5/17/2022 0:00
20040723X01051 ,5/18/2022 0:00
20040802X01121 ,5/19/2022 0:00
20040715X00986 ,5/14/2022 0:00
20040726X01065 ,5/15/2022 0:00
20040726X01062 ,5/16/2022 0:00
20040712X00953 ,5/17/2022 0:00
20040712X00947 ,5/18/2022 0:00
20040721X01022 ,5/19/2022 0:00
20040714X00972 ,5/14/2022 0:00
20040708X00933 ,5/15/2022 0:00
20040830X01313 ,5/16/2022 0:00
20040825X01280 ,5/17/2022 0:00
20040803X01127 ,5/18/2022 0:00
20040728X01085 ,5/19/2022 0:00
20040929X01528 ,5/14/2022 0:00
